"Date Printed: Thursday, June 21, 2018 8:26:38 AM"
Title: HIV prevalence | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | American Indian/Alaska Native | Asian | Black/African American | Hispanic/Latino | Multiple races | Native Hawaiian/Other Pacific Islander | White | Male | Female | Ages 13 years and older | All transmission categories
"Footnote(s): AIDS diagnoses and HIV diagnoses data for the year 2016 are preliminary and based on 6 months reporting delay. Therefore, trend data should only be viewed through the year 2015 to allow sufficient time (at least 12 months) for reporting of case information to accurately assess trends. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. Death data based on residence at death. Data adjusted for missing transmission category."
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","1",83.5,"1,197"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","Asian","Male","All transmission categories","287",134.2,"213,897"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","Asian","Female","All transmission categories","71",28.3,"250,666"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","Black/African American","Male","All transmission categories","105",891.5,"11,778"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","Black/African American","Female","All transmission categories","28",421.6,"6,641"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","258",564.4,"45,710"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","35",78.4,"44,627"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","52,808"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","51,248"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","White","Male","All transmission categories","1,246",817,"152,510"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","White","Female","All transmission categories","127",99,"128,253"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","97,381"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","96,681"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","5",355.6,"1,406"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","1",82.3,"1,215"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","Asian","Male","All transmission categories","312",145.4,"214,631"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","Asian","Female","All transmission categories","72",28.5,"252,379"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","Black/African American","Male","All transmission categories","104",788.5,"13,189"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","Black/African American","Female","All transmission categories","29",389.9,"7,437"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","267",538.7,"49,566"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","37",78.2,"47,313"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","54,376"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","52,573"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","White","Male","All transmission categories","1,249",803.6,"155,422"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","White","Female","All transmission categories","123",95.1,"129,397"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","100,441"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","99,484"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","8",533.7,"1,499"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","1",81.4,"1,228"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","Asian","Male","All transmission categories","337",156.4,"215,518"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","Asian","Female","All transmission categories","76",29.9,"254,209"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","Black/African American","Male","All transmission categories","138",963.5,"14,323"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","Black/African American","Female","All transmission categories","24",292.8,"8,197"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","279",531.3,"52,513"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","43",86.7,"49,580"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","55,786"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","53,569"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","White","Male","All transmission categories","1,246",802.1,"155,341"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","White","Female","All transmission categories","123",94.9,"129,665"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","103,003"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","101,503"
"HIV prevalence","2008","Idaho","16","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","720"
"HIV prevalence","2008","Idaho","16","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","644"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","10",137.3,"7,282"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","4",54,"7,403"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","Asian","Male","All transmission categories","4",50.9,"7,854"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","Asian","Female","All transmission categories","0",0,"9,874"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","Black/African American","Male","All transmission categories","39",777.5,"5,016"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","Black/African American","Female","All transmission categories","33",1058.4,"3,118"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","124",172.1,"72,036"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","34",51.4,"66,113"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","1,130"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","1,004"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","White","Male","All transmission categories","636",114.3,"556,468"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","White","Female","All transmission categories","127",22.4,"565,818"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","9,821"
"HIV prevalence","2009","Idaho","16","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","6",79.2,"7,571"
"HIV prevalence","2009","Idaho","16","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","3",39.4,"7,616"
"HIV prevalence","2009","Idaho","16","Ages 13 years and older","White","Male","All transmission categories","486",91.3,"532,141"
"HIV prevalence","2009","Idaho","16","Ages 13 years and older","White","Female","All transmission categories","98",18.1,"540,867"
"HIV prevalence","2009","Idaho","16","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","7,070"
"HIV prevalence","2009","Idaho","16","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","7,532"
"HIV prevalence","2013","Idaho","16","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","10",138.4,"7,224"
"HIV prevalence","2013","Idaho","16","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","5",68.6,"7,291"
"HIV prevalence","2013","Idaho","16","Ages 13 years and older","Asian","Male","All transmission categories","4",52.5,"7,621"
"HIV prevalence","2013","Idaho","16","Ages 13 years and older","Asian","Female","All transmission categories","0",0,"9,560"
"HIV prevalence","2013","Idaho","16","Ages 13 years and older","Black/African American","Male","All transmission categories","36",762.4,"4,722"
"HIV prevalence","2013","Idaho","16","Ages 13 years and older","Black/African American","Female","All transmission categories","35",1179.6,"2,967"
"HIV prevalence","2011","Idaho","16","Ages 13 years and older","White","Male","All transmission categories","577",107,"539,175"
"HIV prevalence","2011","Idaho","16","Ages 13 years and older","White","Female","All transmission categories","122",22.2,"549,430"
"HIV prevalence","2011","Idaho","16","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","8,650"
"HIV prevalence","2011","Idaho","16","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","8,877"
"HIV prevalence","2012","Idaho","16","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","9",126.6,"7,108"
"HIV prevalence","2012","Idaho","16","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","5",69.2,"7,228"
"HIV prevalence","2012","Idaho","16","Ages 13 years and older","Asian","Male","All transmission categories","4",53.4,"7,491"
"HIV prevalence","2012","Idaho","16","Ages 13 years and older","Asian","Female","All transmission categories","0",0,"9,341"
"HIV prevalence","2012","Idaho","16","Ages 13 years and older","Black/African American","Male","All transmission categories","30",672,"4,464"
"HIV prevalence","2012","Idaho","16","Ages 13 years and older","Black/African American","Female","All transmission categories","31",1094.2,"2,833"
"HIV prevalence","2012","Idaho","16","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","118",174.8,"67,487"
"HIV prevalence","2012","Idaho","16","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","32",52.2,"61,330"
"HIV prevalence","2012","Idaho","16","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","975"
"HIV prevalence","2012","Idaho","16","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","904"
